"","person","family","community","county","province","age","gender","urban","vet","edu_yrs","lang","read_books","hours_tv","avg_sleep","smoked","coverage","govt_rating","welfare_housing","self-health","wechat","2020_employment","reason_unemployed","children","married","income_satis","income_rel","status_rel"
"4212",210841101,210841,231600,161,21,49,0,0,-8,9,1,0,0,8,0,2,3,-8,3,1,-8,-8,2,2,5,5,5
"4213",210841104,210841,231600,161,21,18,0,0,-8,12,1,0,2,8,0,6,2,-8,1,1,-8,-8,2,1,-8,79,3
"4214",210843101,210843,231600,161,21,53,0,0,-8,9,1,0,10,6,0,78,3,-8,2,1,-8,-8,1,2,5,5,5
"4215",210843102,210843,231600,161,21,57,1,0,-8,5,1,0,0,6,0,78,2,-8,5,0,-8,-8,1,2,5,5,5
"4216",210843103,210843,231600,161,21,24,1,0,-8,9,1,0,35,7,1,78,2,-8,1,1,-8,-8,1,1,4,3,3
"4217",210848101,210848,231600,161,21,61,0,0,-8,9,1,0,2,8,0,5,1,-8,3,0,-8,-8,1,2,4,3,3
"4218",210848102,210848,231600,161,21,60,1,0,-8,6,1,0,2,8,1,5,1,-8,4,0,-8,-8,1,2,5,4,4
"4219",210848103,210848,231600,161,21,36,1,0,-8,9,1,0,2,8,0,5,1,-8,3,1,-8,-8,1,4,4,5,5
"4220",210848701,210848,231600,161,21,41,0,0,-8,9,1,1,4,5.5,0,78,2,-8,1,1,99800,-8,1,-8,3,5,5
"4221",210854103,210854,231600,161,21,36,1,0,-8,19,1,0,0.5,7,0,2,3,-8,3,1,10530,-8,2,-8,4,3,2
"4222",210855101,210855,231600,161,21,66,1,0,-8,9,1,0,2,8,1,5,2,-8,2,0,-8,-8,0,2,5,3,2
"4223",210855102,210855,231600,161,21,68,0,0,-8,6,1,0,4,6,0,5,2,-8,1,1,-8,4,0,2,-8,3,3
"4224",210856101,210856,231600,161,21,59,0,0,-8,9,1,0,28,7,1,5,2,-8,1,0,-8,-8,0,2,2,1,3
"4225",210856102,210856,231600,161,21,62,1,0,-8,8,1,0,14,6,1,5,2,-8,3,0,-8,-8,0,2,2,4,4
"4226",210861101,210861,842657,161,21,72,0,1,-8,6,1,0,35,5,0,5,2,-8,3,0,99800,4,0,5,-8,79,1
"4227",210861531,210861,842657,161,21,43,1,1,-8,-9,1,0,7,7,0,5,3,-8,3,1,50100,-8,0,2,4,2,2
"4228",210862101,210862,231600,161,21,67,0,0,-8,6,1,0,30,7,0,5,2,-8,3,0,-8,-8,0,2,5,3,5
"4229",210862102,210862,231600,161,21,67,1,0,-8,6,1,0,25,7,1,5,2,-8,1,1,-8,-8,0,2,4,3,5
"4230",210863101,210863,231600,161,21,62,0,0,-8,9,1,0,7,6,0,5,-1,-8,5,1,-8,-8,1,2,5,2,1
"4231",210863102,210863,231600,161,21,60,1,0,-8,9,1,0,21,8,0,2,2,-8,1,0,-8,-8,1,2,5,4,3
"4232",210863103,210863,231600,161,21,36,0,0,-8,16,1,1,10,7,0,5,4,-8,3,1,-8,6,1,2,2,2,1
"4233",210863401,210863,231600,161,21,10,1,0,-8,3,1,1,3,9,0,-8,-8,-8,3,0,-8,-8,1,-8,-8,79,2
"4234",210863431,210863,231600,161,21,36,1,0,-8,15,1,0,5,9,0,2,3,-8,1,1,-8,-8,1,2,4,4,2
"4235",210865101,210865,231600,161,21,45,1,0,-8,15,1,1,7,6,1,3,2,-8,3,1,-8,-8,0,2,4,3,3
"4236",210865102,210865,231600,161,21,46,0,0,-8,9,1,0,21,6,0,5,2,-8,3,1,-8,-8,0,2,4,3,3
"4237",210865103,210865,231600,161,21,20,1,0,-8,14,1,0,15,7,0,3,2,-8,3,1,-8,-8,0,1,-8,4,3
"4238",210866101,210866,231600,161,21,74,1,0,-8,9,1,1,0.5,7,0,5,2,-8,2,1,-8,-8,0,2,5,1,1
"4239",210866102,210866,231600,161,21,74,0,0,-8,5,1,0,14,7,0,5,2,-8,3,0,-8,4,0,2,5,1,5
"4240",210867101,210867,231600,161,21,47,0,0,-8,12,1,0,14,8,0,2,2,-8,3,1,-8,-8,0,2,4,3,3
"4241",210867102,210867,231600,161,21,54,1,0,1,9,1,0,14,6,0,2,2,-8,2,1,-8,-8,0,2,4,3,3
"4242",210867103,210867,231600,161,21,22,0,0,-8,15,1,0,4,8,0,2,2,-8,1,1,-8,-8,0,1,5,4,4
"4243",210868104,210868,231600,161,21,22,0,0,-8,16,1,1,12,7,0,78,2,-8,3,1,-8,7,1,1,-8,79,2
"4244",210871101,210871,231500,161,21,58,1,1,1,16,1,0,14,6,1,1,4,-8,3,1,80000,-8,1,2,4,3,3
"4245",210871102,210871,231500,161,21,58,0,1,-8,12,1,0,0,8,0,2,3,-8,3,1,80000,3,1,2,-8,3,3
"4246",210878101,210878,-9,702,21,54,0,1,-8,15,1,1,2,7,0,3,4,-8,3,1,-8,-8,0,2,2,3,3
"4247",210878102,210878,-9,702,21,55,1,1,1,15,1,0,2,-8,1,2,2,-8,2,1,-8,-8,0,2,4,4,3
"4248",210879101,210879,231500,161,21,52,0,1,-8,9,1,1,14,7,0,2,2,-8,5,1,-8,-8,0,2,4,3,3
"4249",210879102,210879,231500,161,21,52,1,1,-8,15,1,1,3,6.5,0,2,3,-8,3,1,-8,-8,0,2,4,3,3
"4250",210879103,210879,231500,161,21,28,1,1,-8,16,1,1,10,7,0,3,2,-8,1,1,-8,-8,0,1,4,3,1
"4251",210881102,210881,231500,161,21,48,0,1,-8,15,1,0,1.5,6.5,0,2,3,-8,3,1,-8,-8,0,4,4,3,3
"4252",210881103,210881,231500,161,21,20,1,1,-8,14,1,1,2,7,1,78,2,-8,5,1,-8,-8,0,1,-8,79,2
"4253",210883101,210883,231500,161,21,52,0,1,-8,16,1,1,1,-8,0,1,2,-8,3,1,-8,-8,0,2,4,3,4
"4254",210883102,210883,231500,161,21,51,1,1,-8,16,1,1,3,8,0,1,2,-8,3,1,-8,3,0,2,4,5,4
"4255",210883103,210883,231500,161,21,24,1,1,-8,16,1,0,7,7,0,3,1,-8,2,1,-8,6,0,1,4,3,4
"4256",210886101,210886,231500,161,21,71,1,1,1,16,1,1,10,7,1,1,2,-8,3,1,-8,3,1,2,-8,4,4
"4257",210886102,210886,231500,161,21,70,0,1,-8,6,1,0,0,6,0,2,3,-8,3,1,-8,4,1,2,-8,2,2
"4258",210887101,210887,231500,161,21,64,1,1,1,12,1,1,14,5,0,78,5,-8,3,0,-8,3,1,2,-8,4,3
"4259",210887103,210887,231500,161,21,37,0,1,-8,16,1,1,4,7,0,1,4,-8,3,1,-8,-8,1,4,4,3,4
"4260",210889101,210889,231500,161,21,71,1,1,-8,15,1,0,7,7,1,2,2,2002,3,1,-8,3,0,2,-8,5,4
"4261",210890101,210890,231500,161,21,72,1,1,-8,15,1,1,20,7,1,78,2,-8,2,1,-8,3,0,5,-8,5,4
"4262",210894102,210894,231500,161,21,53,0,1,1,15,1,0,14,6,0,3,2,-8,5,1,-8,3,0,2,-8,1,2
"4263",210894103,210894,231500,161,21,22,0,1,-8,16,1,1,0,7,0,78,2,-8,5,1,-8,7,0,1,-8,1,1
"4264",210900101,210900,-9,264,13,47,1,1,-8,16,1,1,1,7,1,1,1,-8,5,1,30101,-8,0,2,5,3,3
"4265",210900102,210900,-9,264,13,44,0,1,-8,16,1,1,2,7,0,2,5,-8,5,1,70000,-8,0,2,2,1,2
"4266",210900104,210900,-9,264,13,16,1,1,-8,10,1,1,0,8,0,3,2,-8,2,0,-8,-8,0,-8,-8,79,4
"4267",210902101,210902,230400,158,21,59,1,0,-8,9,1,0,3,7,1,5,4,-8,2,1,50101,-8,2,2,4,3,3
"4268",210902104,210902,230400,158,21,51,0,0,-8,9,1,1,14,7,0,3,4,-8,5,1,50101,-8,2,2,5,3,3
"4269",210906101,210906,230400,158,21,51,0,0,-8,8,1,0,0,10,0,5,4,-8,5,1,-8,-8,1,2,4,1,5
"4270",210908101,210908,230400,158,21,45,0,0,-8,9,1,0,7,7,0,78,3,-8,1,1,-8,-8,1,2,5,3,3
"4271",210908102,210908,230400,158,21,49,1,0,-8,6,1,0,2,6,0,5,3,-8,3,1,-8,-8,1,2,2,3,3
"4272",210908104,210908,230400,158,21,15,1,0,-8,8,1,1,14,9,0,-8,-8,-8,2,1,-8,-8,1,-8,-8,79,3
"4273",210908431,210908,230400,158,21,69,0,0,-8,-9,1,0,0,6,1,5,2,-8,3,1,61503,4,1,5,-8,3,3
"4274",210909104,210909,230400,158,21,44,0,0,-8,12,1,0,7,8,0,5,2,-8,3,1,-8,-8,1,2,4,3,3
"4275",210909105,210909,230400,158,21,22,0,0,-8,16,1,0,7,8,0,5,4,-8,1,1,-8,-8,1,1,-8,79,4
"4276",210909401,210909,230400,158,21,11,0,0,-8,4,1,0,7,10,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"4277",210911104,210911,230400,158,21,41,1,0,-8,6,1,0,2,7,1,5,4,-8,2,1,-8,-8,2,2,2,2,3
"4278",210911105,210911,230400,158,21,36,0,0,-8,9,1,0,4,7,0,5,3,-8,5,1,-8,-8,2,2,4,2,2
"4279",210911106,210911,230400,158,21,13,0,0,-8,7,1,0,4,8,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,79,1
"4280",210912102,210912,230400,158,21,67,1,0,-8,6,1,0,21,5,0,5,3,-8,3,1,-8,-8,1,3,4,3,4
"4281",210913532,210913,230400,158,21,65,1,0,-8,9,1,0,10.5,7,1,2,3,-8,3,0,-8,-8,0,2,4,4,3
"4282",210918101,210918,230400,158,21,51,1,0,-8,9,1,0,14,8,1,5,3,-8,5,1,-8,-8,0,2,4,2,3
"4283",210918104,210918,230400,158,21,49,0,0,-8,1,1,0,0,7,0,5,5,-8,1,1,-8,-8,0,2,5,1,1
"4284",210918106,210918,230400,158,21,21,0,0,-8,15,1,1,2,10,0,5,3,-8,3,1,-8,-8,0,1,-8,79,1
"4285",210919102,210919,230400,158,21,80,1,0,-8,6,1,0,42,5,0,5,2,-8,5,0,-8,4,0,2,4,1,3
"4286",210921101,210921,230400,158,21,55,0,0,-8,6,1,0,0,7.5,1,5,3,-8,2,1,-8,-8,1,2,5,1,5
"4287",210924101,210924,230400,158,21,56,1,0,-8,9,1,0,7,7,0,5,4,-8,5,1,-8,-8,0,5,2,3,3
"4288",210924103,210924,230400,158,21,34,1,0,-8,9,1,0,21,7,0,5,3,-8,3,1,-8,-8,0,2,2,4,4
"4289",210924104,210924,230400,158,21,35,0,0,-8,9,1,0,30,8,0,5,3,-8,3,1,-8,-8,0,2,5,1,2
"4290",210925101,210925,230400,158,21,56,0,0,-8,6,1,0,28,10,0,5,3,-8,3,1,-8,-8,1,2,1,2,1
"4291",210925102,210925,230400,158,21,57,1,0,-8,6,1,0,0,11,0,78,3,-8,1,1,-8,-8,1,2,4,3,5
"4292",210929101,210929,230300,158,21,52,1,0,-8,4,1,0,21,9,1,5,3,-8,3,0,-8,-8,0,5,4,3,4
"4293",210930101,210930,230300,158,21,66,0,0,-8,-9,1,0,24,6,0,5,2,-8,5,0,50101,-8,1,2,4,3,3
"4294",210930104,210930,230300,158,21,43,1,0,-8,9,1,1,2,7,0,2,2,-8,3,1,-8,-8,1,2,2,3,3
"4295",210930105,210930,230300,158,21,40,0,0,-8,12,1,0,10,7,0,3,2,-8,3,1,-8,-8,1,2,5,3,3
"4296",210930106,210930,230300,158,21,17,0,0,-8,12,1,1,8,8,0,6,2,-8,2,1,-8,-8,1,-8,-8,3,2
"4297",210930521,210930,230300,158,21,10,0,0,-8,5,1,1,5,8,0,-8,-8,-8,1,0,-8,-8,1,-8,-8,79,2
"4298",210932101,210932,230300,158,21,46,0,0,-8,6,1,0,20,8,0,5,3,-8,1,1,-8,-8,0,2,5,5,5
"4299",210932102,210932,230300,158,21,52,1,0,-8,-9,1,0,1,8,0,5,5,-8,1,1,50101,-8,0,2,5,5,5
"4300",210933102,210933,230300,158,21,60,0,0,-8,6,1,0,14,7,0,5,1,-8,2,1,50101,-8,0,2,5,5,5
"4301",210934101,210934,230300,158,21,72,1,0,-8,9,1,0,7,7,0,5,2,-8,1,0,-8,-8,0,2,4,4,4
"4302",210937101,210937,230300,158,21,59,1,0,-8,9,1,1,10,8,1,5,1,-8,1,1,-8,-8,1,2,1,3,5
"4303",210937102,210937,230300,158,21,62,0,0,-8,6,1,0,3,7,0,5,4,-8,3,1,-8,-8,1,2,1,2,4
"4304",210939101,210939,230300,158,21,73,1,0,-8,9,1,0,14,7,1,5,2,-8,3,0,-8,4,0,2,-8,4,3
"4305",210939102,210939,230300,158,21,69,0,0,-8,4,1,0,49,6,1,5,2,-8,5,0,80000,4,0,2,-8,5,4
"4306",210940101,210940,230300,158,21,51,0,0,-8,9,1,1,1,6,0,5,2,-8,2,1,-8,-8,0,2,4,3,3
"4307",210941101,210941,230300,158,21,65,1,0,-8,9,1,0,30,6,0,5,4,-8,3,0,-8,-8,1,2,2,3,4
"4308",210941102,210941,230300,158,21,66,0,0,-8,9,1,0,14,7,1,5,2,-8,3,0,-8,-8,1,2,4,3,5
"4309",210951102,210951,230300,158,21,51,0,0,-8,9,1,0,2,8,0,5,3,-8,3,1,50101,-8,1,2,2,3,4
"4310",210952102,210952,230300,158,21,55,1,0,-8,-9,1,0,7,8,1,5,4,-8,1,1,50101,-8,0,2,4,2,2
"4311",210970531,210970,227800,152,21,59,1,1,-8,12,1,0,10,9,0,6,3,-8,4,1,80000,2,0,2,-8,1,1
"4312",210977101,210977,227800,152,21,50,1,1,-8,9,1,0,10,5,1,2,1,-8,3,1,-8,-8,0,2,4,5,5
"4313",210982101,210982,227800,152,21,59,0,1,-8,9,1,0,1.5,6.5,0,3,3,-8,2,1,-8,3,0,2,-8,3,2
"4314",210982103,210982,227800,152,21,60,1,1,-8,9,1,1,3,8,1,2,3,-8,3,1,-8,-8,0,2,4,3,3
"4315",210982104,210982,227800,152,21,34,1,1,-8,16,1,1,10,6.5,0,4,4,-8,5,1,-8,-8,0,1,2,2,2
"4316",210994101,210994,-9,608,21,97,1,1,-8,12,1,0,0,8,0,6,2,-8,3,0,80000,3,0,2,-8,3,3
"4317",210995101,210995,823078,147,21,40,0,1,-8,12,1,0,7,-8,0,3,3,-8,3,1,-8,-8,1,2,4,3,3
"4318",210995102,210995,823078,147,21,15,0,1,-8,9,1,1,1,8,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,1,1
"4319",210995103,210995,823078,147,21,49,1,1,-8,12,1,1,6,7,1,3,5,-8,3,1,-8,-8,1,2,3,2,2
"4320",211009101,211009,281840,147,21,66,0,1,-8,12,1,1,2,5,0,2,2,-8,4,1,80000,3,0,2,-8,4,3
"4321",211009102,211009,281840,147,21,68,1,1,-8,9,1,1,14,7,0,3,3,-8,3,1,60706,3,0,2,-8,3,3
"4322",211011101,211011,822303,147,21,60,1,1,-8,9,1,0,60,7,1,2,3,-8,2,1,-8,3,1,2,2,3,4
"4323",211011102,211011,822303,147,21,60,0,1,-8,12,1,1,4,6,0,2,3,-8,3,1,-8,3,1,2,-8,3,3
"4324",211011103,211011,822303,147,21,35,1,1,-8,16,1,0,7,6,0,3,2,-8,5,1,-8,-8,1,2,2,2,1
"4325",211011601,211011,822303,147,21,34,0,1,-8,15,1,1,5,7,0,2,4,-8,3,1,-8,-8,1,2,3,4,3
"4326",211016101,211016,-9,147,21,65,1,1,-8,9,1,0,2,8,0,2,4,-8,1,1,-8,3,0,4,5,5,5
"4327",211023101,211023,822303,147,21,59,1,1,-8,12,1,0,7,7,0,3,2,-8,3,1,-8,-8,0,2,3,3,3
"4328",211023102,211023,822303,147,21,59,0,1,-8,9,1,0,14,7,0,3,3,-8,4,1,-8,-8,0,2,2,3,3
"4329",211023103,211023,822303,147,21,34,1,1,-8,-9,1,1,8,7,0,78,1,-8,2,1,80000,-8,0,1,4,3,3
"4330",211025101,211025,227200,150,21,67,1,0,-8,12,1,0,0,8,0,5,1,-8,3,0,-8,-8,0,5,4,5,5
"4331",211027101,211027,227200,150,21,59,1,0,-8,12,1,0,0,9.5,0,6,4,-8,2,1,-8,-8,0,1,4,3,3
"4332",211028101,211028,227200,150,21,64,0,0,-8,6,1,0,28,8.5,0,5,3,-8,5,0,-8,-8,2,2,2,2,5
"4333",211028105,211028,227200,150,21,35,1,0,-8,9,1,0,10,8,1,5,4,-8,3,1,-8,-8,2,2,4,4,4
"4334",211028432,211028,227200,150,21,35,0,0,-8,12,1,1,21,9,0,5,4,-8,1,1,-8,-8,2,2,3,5,5
"4335",211029101,211029,227200,150,21,46,1,0,-8,9,1,0,0,8.5,1,78,4,-8,1,1,-8,-8,0,4,3,4,4
"4336",211031102,211031,227200,150,21,64,1,0,-8,9,1,0,21,7.5,0,5,5,-8,2,1,-8,-8,2,2,5,3,3
"4337",211031103,211031,227200,150,21,66,0,0,-8,3,1,0,3,5.5,0,5,3,-8,4,0,-8,-8,2,2,1,3,4
"4338",211032101,211032,227200,150,21,59,1,0,-8,10,1,0,10,6.5,0,2,3,-8,3,0,-8,-8,1,2,4,4,4
"4339",211032102,211032,227200,150,21,56,0,0,-8,9,1,0,28,5.5,0,5,3,-8,5,1,-8,-8,1,2,1,5,4
"4340",211032401,211032,227200,150,21,12,0,0,-8,6,1,1,3,10,-2,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,5
"4341",211035102,211035,227200,150,21,70,1,0,1,6,1,0,1,5.5,0,5,3,-8,5,1,80000,-8,1,2,4,2,4
"4342",211035103,211035,227200,150,21,68,0,0,-8,6,1,0,10.5,8,0,5,3,-8,4,1,50101,5,1,2,-8,1,5
"4343",211039101,211039,227200,150,21,57,0,0,-8,9,1,0,10,8,0,5,3,-8,2,1,-8,-8,1,2,4,2,2
"4344",211039102,211039,227200,150,21,54,1,0,-8,-9,1,0,7,7.5,0,5,3,-8,2,1,50101,-8,1,2,5,3,3
"4345",211044101,211044,227200,150,21,46,0,0,-8,9,1,0,3.5,8,0,78,2,-8,1,1,-8,-8,0,2,1,2,2
"4346",211044102,211044,227200,150,21,19,1,0,-8,13,1,1,2,6.5,0,78,2,-8,2,1,-8,-8,0,1,-8,79,3
"4347",211044103,211044,227200,150,21,48,1,0,-8,8,1,0,1,8,0,78,3,-8,1,0,-8,-8,0,2,4,1,3
"4348",211047101,211047,227200,150,21,61,0,0,-8,12,1,1,10,7.5,0,5,2,-8,3,1,-8,3,1,2,4,3,3
"4349",211047102,211047,227200,150,21,59,1,0,-8,9,1,0,21,7,0,5,3,-8,4,0,-8,5,1,2,2,2,3
"4350",211047103,211047,227200,150,21,35,1,0,-8,12,1,1,10,7,1,5,-1,-8,3,1,-8,-8,1,2,2,3,4
"4351",211047501,211047,227200,150,21,32,0,0,-8,9,1,1,10,8,0,2,3,-8,3,1,-8,-8,1,2,4,3,3
"4352",211049102,211049,227200,150,21,67,0,0,-8,6,1,0,14,7.5,0,5,4,-8,2,1,-8,-8,1,2,4,5,5
"4353",211050101,211050,227200,150,21,53,0,0,-8,8,1,0,14,7,0,5,3,-8,3,1,20508,-8,0,2,2,4,3
"4354",211050102,211050,227200,150,21,53,1,0,-8,7,1,0,14,7,0,2,3,-8,3,1,40713,-8,0,2,4,5,3
"4355",211055101,211055,796483,621,21,48,0,0,-8,9,1,1,14,7.7,0,6,3,-8,3,1,-8,-8,0,2,4,4,4
"4356",211056101,211056,828354,621,21,63,0,1,-8,6,1,0,7,6,0,5,2,-8,3,1,-8,-8,0,2,4,3,5
"4357",211056102,211056,828354,621,21,67,1,1,-8,12,1,1,8,5,0,2,1,-8,2,1,-8,-8,0,2,5,3,4
"4358",211061101,211061,796483,621,21,54,1,0,-8,0,1,0,0,6.5,0,5,2,-8,5,0,-8,5,0,2,2,1,5
"4359",211061102,211061,796483,621,21,51,0,0,-8,6,1,0,1,6.5,0,5,3,-8,2,1,-8,-8,0,2,2,2,2
"4360",211064101,211064,796483,621,21,68,1,0,-8,9,1,1,7,8,1,5,3,-8,3,1,-8,-8,2,2,4,3,3
"4361",211072101,211072,796483,621,21,89,0,0,-8,0,1,0,21,5.5,0,78,4,-8,5,0,-8,4,0,5,-8,1,1
"4362",211073101,211073,796483,621,21,63,1,0,-8,9,1,0,2,7,1,6,2,-8,3,1,-8,3,1,2,4,2,3
"4363",211077102,211077,796483,621,21,53,1,0,-8,7,1,0,1,7,0,3,4,-8,1,1,-8,-8,0,2,5,4,4
"4364",211080101,211080,796483,621,21,53,1,0,1,7,1,0,3.5,6,1,2,3,-8,2,1,-8,-8,1,2,5,3,4
"4365",211080103,211080,796483,621,21,78,0,0,-8,6,1,0,35,7,0,5,1,-8,3,0,50100,4,1,5,-8,5,5
"4366",211082101,211082,816993,153,21,56,0,1,-8,9,1,1,0,7,0,3,3,-8,3,1,-8,-8,0,2,4,3,3
"4367",211082102,211082,816993,153,21,58,1,1,-8,9,1,0,14,5,1,78,2,-8,5,1,-8,-8,0,2,4,1,1
"4368",211083102,211083,228300,153,21,86,0,1,-8,6,1,0,14,5,0,3,4,-8,3,0,-8,3,0,5,-8,5,5
"4369",211091102,211091,-9,641,21,55,0,1,-8,12,1,1,7,9,0,6,3,-8,5,1,-8,5,1,2,4,2,2
"4370",211093101,211093,599332,640,21,54,1,1,-8,12,1,0,3,6,0,3,3,-8,2,1,80000,-8,0,2,2,2,2
"4371",211095101,211095,228300,153,21,71,0,1,-8,9,1,0,14,6,0,6,3,-8,3,0,-8,3,0,2,-8,3,3
"4372",211095102,211095,228300,153,21,71,1,1,-8,6,1,1,1.5,6,0,6,3,-8,3,0,-8,3,0,2,-8,3,3
"4373",211099101,211099,228300,153,21,47,1,1,-8,9,1,1,0,-8,0,4,2,-8,1,1,-8,-8,0,2,4,3,3
"4374",211099102,211099,228300,153,21,45,0,1,-8,12,1,1,10,8,0,78,3,-8,3,1,-8,2,0,2,2,1,1
"4375",211099103,211099,228300,153,21,22,0,1,-8,13,1,0,10,8,0,-1,2,-8,1,1,-8,-8,0,1,4,2,3
"4376",211102102,211102,-9,154,21,62,0,1,-8,9,1,1,0,7,1,2,4,-8,3,1,-8,3,1,2,-8,1,3
"4377",211102203,211102,-9,154,21,38,0,-9,-8,12,1,1,2,8,1,3,4,-8,1,1,-8,2,1,4,4,2,2
"4378",211104101,211104,305291,2004,44,65,0,1,-8,9,1,1,28,6,0,2,3,-8,2,1,-8,2,0,2,-8,2,3
"4379",211104102,211104,305291,2004,44,65,1,1,-8,9,1,1,5,7,0,78,2,-8,3,1,-8,3,0,2,-8,2,1
"4380",211109401,211109,228300,153,21,11,1,1,-8,5,1,1,1,9,0,-8,-8,-8,3,0,-8,-8,1,-8,-8,79,3
"4381",211109431,211109,228300,153,21,40,0,1,-8,12,1,0,10,6,0,2,2,-8,3,1,-8,-8,1,2,2,1,3
"4382",211114101,211114,383647,153,21,47,1,1,1,9,1,0,3,8,0,2,3,-8,3,1,-8,-8,0,2,4,3,3
"4383",211127103,211127,228100,153,21,40,1,1,-8,16,1,1,6,-8,0,2,3,-8,3,1,-8,-8,2,2,4,2,3
"4384",211146101,211146,225700,147,21,28,1,1,-8,15,1,1,10,7,1,3,3,-8,3,1,-8,-8,0,1,4,3,3
"4385",211146103,211146,225700,147,21,54,0,1,-8,15,1,1,28,8,0,2,4,-8,3,1,20803,3,0,2,4,2,1
"4386",211149101,211149,826728,8495,21,80,0,1,-8,9,1,0,14,5,0,5,2,-8,3,1,-8,4,0,2,-8,3,4
"4387",211149102,211149,826728,8495,21,81,1,1,-8,9,1,0,21,7,0,5,3,-8,2,1,-8,4,0,2,4,4,4
"4388",211156101,211156,225700,147,21,56,0,1,-8,9,1,0,14,9,0,3,1,-8,3,1,-8,5,0,2,-8,3,3
"4389",211156102,211156,225700,147,21,57,1,1,-8,9,1,0,10.5,6,0,3,3,-8,3,1,-8,-8,0,2,4,2,3
"4390",211159102,211159,822236,147,21,48,1,1,-8,9,1,1,1,8,1,5,3,-8,2,1,50103,-8,1,2,3,2,3
"4391",211159531,211159,822236,147,21,49,0,1,-8,-9,1,0,1,10,0,5,3,-8,2,1,10544,-8,1,2,4,2,3
"4392",211181102,211181,229900,157,21,65,1,0,-8,6,1,0,7,5,0,5,2,-8,3,0,-8,-8,1,2,4,5,5
"4393",211181103,211181,229900,157,21,41,1,0,-8,9,1,0,0,8,0,5,3,-8,4,1,-8,-8,1,2,4,3,3
"4394",211181105,211181,229900,157,21,41,0,0,-8,12,1,0,2,6,0,5,5,-8,5,1,-8,-8,1,2,2,1,3
"4395",211181106,211181,229900,157,21,12,0,0,-8,6,1,1,2,8,0,-8,-8,-8,3,1,-8,-8,1,-8,-8,3,4
"4396",211183103,211183,229900,157,21,29,1,0,-8,9,1,0,3,7,0,5,4,-8,3,1,-8,2,0,1,-8,3,3
"4397",211184101,211184,229900,157,21,52,0,0,-8,9,1,0,2,8,0,5,5,-8,3,1,-8,-8,0,2,4,1,3
"4398",211184102,211184,229900,157,21,53,1,0,-8,9,1,0,10,8,1,5,3,-8,2,0,-8,-8,0,2,4,3,4
"4399",211184103,211184,229900,157,21,30,1,0,-8,16,1,1,0,8,1,2,2,-8,1,1,-8,-8,0,1,4,3,3
"4400",211187101,211187,229900,157,21,57,0,0,-8,9,1,0,14,7,0,5,1,-8,5,1,-8,-8,0,2,4,1,5
"4401",211187102,211187,229900,157,21,65,1,0,-8,5,1,0,7,7,0,5,1,-8,2,0,-8,-8,0,2,4,3,5
"4402",211188101,211188,838531,669,21,42,0,1,-8,9,1,1,0,7,0,78,4,-8,2,1,-8,-8,1,4,4,3,2
"4403",211188103,211188,838531,669,21,20,0,1,-8,9,1,0,7,7,0,-1,3,-8,3,1,-8,-8,1,1,4,3,3
"4404",211190101,211190,229900,157,21,50,0,0,-8,9,1,0,7,8,1,5,3,-8,2,1,-8,-8,0,2,4,3,3
"4405",211190102,211190,229900,157,21,45,1,0,-8,5,1,0,7,8,1,5,1,-8,2,1,-8,-8,0,2,3,3,5
"4406",211190103,211190,229900,157,21,17,1,0,-8,10,1,1,0,8,0,5,2,-8,1,1,-8,-8,0,-8,-8,79,3
"4407",211191103,211191,229900,157,21,44,1,0,-8,6,1,0,7,8,0,5,3,-8,3,1,-8,-8,1,2,2,1,1
"4408",211191104,211191,229900,157,21,46,0,0,-8,6,1,0,1,7,0,5,4,-8,3,1,-8,-8,1,2,2,3,3
"4409",211191105,211191,229900,157,21,21,0,0,-8,12,1,1,5,8,0,5,1,-8,3,1,-8,-8,1,1,4,4,2
"4410",211191106,211191,229900,157,21,14,1,0,-8,9,1,1,4,8,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"4411",211192101,211192,229900,157,21,43,1,0,-8,9,1,0,1,8,1,5,3,-8,1,1,80000,-8,0,2,4,5,3
"4412",211192103,211192,229900,157,21,44,0,0,-8,9,1,1,14,7,0,5,4,-8,2,1,62301,-8,0,2,3,3,3
"4413",211192104,211192,229900,157,21,19,1,0,-8,13,1,1,21,7,0,5,2,-8,3,1,-8,7,0,-8,4,79,3
"4414",211193101,211193,229900,157,21,71,0,0,-8,6,1,0,7,8,0,5,1,-8,3,0,50101,-8,1,2,4,2,4
"4415",211196101,211196,229900,157,21,59,0,0,-8,10,1,0,21,9,0,5,3,-8,3,1,-8,-8,2,2,2,3,4
"4416",211196102,211196,229900,157,21,59,1,0,-8,15,1,0,3,8,1,2,1,-8,3,1,-8,-8,2,2,5,4,5
"4417",211197101,211197,229900,157,21,53,0,0,-8,9,1,0,20,7,0,5,2,-8,3,1,50101,-8,0,2,5,3,3
"4418",211197102,211197,229900,157,21,55,1,0,-8,12,1,0,7,8,1,5,3,-8,4,1,50101,-8,0,2,2,3,3
"4419",211198102,211198,795697,157,21,54,0,1,-8,6,1,0,4,8,0,78,1,-8,2,1,-8,2,2,4,-8,3,3
